OPEID,Name,SchoolType,Region,Drate
010115,UNIVERSITY OF TEXAS AT SAN ANTONIO                               ,1,06,5.0
010122,PHAGANS' MEDFORD BEAUTY SCHOOL                                   ,3,10,3.2
010130,WADE COLLEGE                                                     ,3,06,9.6
010138,STEWART SCHOOL                                                   ,3,08,0.0
010142,TOURO COLLEGE                                                    ,2,02,4.8
010143,UNIVERSITY OF READING                                            ,5,11,6.0
010147,WESTERN SUFFOLK BOCES                                            ,1,02,7.2
010148,COLORADO TECHNICAL UNIVERSITY                                    ,3,08,15.7
010149,PEPPERDINE UNIVERSITY                                            ,2,09,1.8
010151,VINCENNES BEAUTY COLLEGE                                         ,3,05,5.5
010153,HELENE FULD COLLEGE OF NURSING                                   ,2,02,3.1
010157,CARDIFF UNIVERSITY                                               ,5,11,6.4
010161,LORAINES ACADEMY & SPA                                           ,3,04,9.0
010170,WESTERN DAKOTA TECHNICAL COLLEGE                                 ,1,08,12.0
010176,WESTMORELAND COUNTY COMMUNITY COLLEGE                            ,1,03,11.0
010182,ROGUE COMMUNITY COLLEGE                                          ,1,10,11.3
010188,"UNIVERSITY COLLEGE DUBLIN, NATIONAL UNIVERSITY OF IRELAND, DUBLIN",5,11,1.5
010190,UNIVERSITY OF CAMBRIDGE CHURCHILL COLLEGE                        ,5,11,0.0
010198,ECPI UNIVERSITY                                                  ,3,03,11.4
010228,UNIVERSITY OF STIRLING                                           ,5,11,3.3
010256,BENEDICTINE COLLEGE                                              ,2,07,4.0
010266,RANDALL UNIVERSITY                                               ,2,06,13.7
010280,OHIO STATE BEAUTY ACADEMY                                        ,3,05,7.8
010286,SUNY EMPIRE STATE COLLEGE                                        ,1,02,4.3
010319,FORTIS INSTITUTE - TOWSON                                        ,3,03,16.4
010323,HANNAH E MULLINS SCHOOL OF PRACTICAL NURSING                     ,1,05,5.2
010332,UNIVERSITY OF CAMBRIDGE - CLARE COLLEGE                          ,5,11,0.0
010338,EASTERN VIRGINIA MEDICAL SCHOOL                                  ,1,03,0.5
010340,LOS MEDANOS COLLEGE                                              ,1,09,18.0
010345,CINCINNATI STATE TECHNICAL & COMMUNITY COLLEGE                   ,1,05,13.5
010362,COLLEGE OF SOUTHERN NEVADA                                       ,1,09,13.7
010363,WESTERN NEVADA COLLEGE                                           ,1,09,13.7
010364,WHATCOM COMMUNITY COLLEGE                                        ,1,10,11.2
010365,CHARLES R. DREW UNIVERSITY OF MEDICINE AND SCIENCE               ,2,09,1.6
010374,METROPOLITAN STATE UNIVERSITY                                    ,1,05,4.2
010387,EL PASO COMMUNITY COLLEGE                                        ,1,06,10.1
010388,READING AREA COMMUNITY COLLEGE                                   ,1,03,12.4
010391,OKLAHOMA CITY COMMUNITY COLLEGE                                  ,1,06,13.3
010395,UNIVERSITY OF SAN DIEGO                                          ,2,09,1.9
010402,DAKOTA COUNTY TECHNICAL COLLEGE                                  ,1,05,6.1
010405,PINNACLE CAREER INSTITUTE                                        ,3,07,4.2
010406,"JOSEF'S SCHOOL OF HAIR, SKIN & BODY                              ",3,08,16.6
010418,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY      ,6,11,34.0
010424,SUMMIT SALON ACADEMY                                             ,3,04,27.5
010434,RENTON TECHNICAL COLLEGE                                         ,1,10,10.4
010441,PARDEE RAND GRADUATE SCHOOL                                      ,2,09,0.0
010453,WASHINGTON STATE COMMUNITY COLLEGE                               ,1,05,10.3
010456,UNIVERSITY OF HAIFA                                              ,5,11,5.0
010460,AMERICAN BAPTIST THEOLOGICAL SEMINARY                            ,2,04,15.7
010472,INSEAD                                                           ,6,11,3.4
010474,MARYMOUNT CALIFORNIA UNIVERSITY                                  ,2,09,7.9
010487,WEST GEORGIA TECHNICAL COLLEGE                                   ,1,04,12.0
010489,AMERICAN NATIONAL UNIVERSITY                                     ,3,04,11.8
010491,HENNEPIN TECHNICAL COLLEGE                                       ,1,05,9.3
010493,CRANFIELD UNIVERSITY                                             ,5,11,0.0
010501,LAKEVIEW COLLEGE OF NURSING                                      ,2,05,1.8
010503,WICHITA TECHNICAL INSTITUTE                                      ,3,07,19.6
010509,HALLMARK UNIVERSITY                                              ,2,06,1.0
010520,TRINITY LABAN CONSERVATOIRE OF MUSIC AND DANCE                   ,5,11,0.0
010525,UNIVERSITY OF HERTFORDSHIRE                                      ,5,11,4.7
010529,MEMPHIS THEOLOGICAL SEMINARY                                     ,2,04,5.5
010542,EMPIRE BEAUTY SCHOOL                                             ,3,03,11.4
010546,CENTURY COLLEGE                                                  ,1,05,7.8
010551,NEW YORK SCHOOL FOR MEDICAL & DENTAL ASSISTANTS                  ,3,02,5.2
010573,WEST VIRGINIA JUNIOR COLLEGE                                     ,3,03,0.0
010574,LONDON FILM SCHOOL                                               ,6,11,4.3
010588,AUSTRALIAN NATIONAL UNIVERSITY                                   ,5,11,2.8
010589,BANGOR UNIVERSITY                                                ,5,11,0.0
010594,"RICHMOND, THE AMERICAN INTERNATIONAL UNIVERSITY IN LONDON        ",6,11,6.8
010599,INSTITUT D'ETUDES POLITIQUES DE PARIS                            ,5,11,2.2
010618,MID-AMERICA COLLEGE OF FUNERAL SERVICE                           ,2,05,18.1
010629,PB COSMETOLOGY EDUCATION CENTRE                                  ,3,02,3.7
010633,HOUSTON COMMUNITY COLLEGE                                        ,1,06,12.7
010641,SOUTHERN WESTCHESTER BOCES                                       ,1,02,10.0
010652,PASCO - HERNANDO STATE COLLEGE                                   ,1,04,8.6
010674,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER                     ,1,06,1.0
010675,REGENT COLLEGE                                                   ,6,11,1.8
010676,UNIVERSIDAD DE MONTERREY                                         ,6,11,0.0
010681,MACQUARIE UNIVERSITY                                             ,5,11,2.8
010684,ERIE COMMUNITY COLLEGE                                           ,1,02,13.6
010692,UNIVERSITY OF QUEENSLAND (THE)                                   ,5,11,1.5
010695,TRI COUNTY BEAUTY ACADEMY                                        ,3,05,20.6
010710,CAPITAL AREA CAREER CENTER                                       ,1,05,3.8
010720,RYERSON UNIVERSITY                                               ,5,11,5.0
010724,ALBIZU UNIVERSITY                                                ,2,02,5.7
010727,DEVRY UNIVERSITY                                                 ,3,05,8.6
010736,MARION TECHNICAL COLLEGE                                         ,1,05,10.5
010741,ACADEMY OF SALON AND SPA                                         ,3,06,6.5
010761,DALLAS INSTITUTE OF FUNERAL SERVICE                              ,2,06,21.6
010771,GUPTON-JONES COLLEGE OF FUNERAL SERVICE                          ,2,04,15.8
010779,PORTER AND CHESTER INSTITUTE                                     ,3,01,18.9
010789,UNIVERSITY OF OXFORD - WORCESTER COLLEGE                         ,5,11,0.0
010797,"NATIONAL UNIVERSITY OF IRELAND, MAYNOOTH                         ",5,11,7.1
010813,AMERICAN ACADEMY MCALLISTER INSTITUTE                            ,2,02,9.0
010814,PITTSBURGH INSTITUTE OF MORTUARY SCIENCE                         ,2,03,4.3
010816,KINGSTON UNIVERSITY                                              ,5,11,3.7
010819,CONSERVATORIO DE MúSICA DE PUERTO RICO                           ,1,02,15.0
010827,DAVID PRESSLEY PROFESSIONAL SCHOOL OF COSMETOLOGY                ,3,05,2.7
010836,PIVOT POINT ACADEMY                                              ,3,05,1.7
010854,THOMAS JEFFERSON SCHOOL OF LAW                                   ,2,09,2.1
010858,AVALON SCHOOL OF COSMETOLOGY                                     ,3,09,16.1
010860,GREATER ALTOONA CAREER & TECHNOLOGY CENTER                       ,1,03,9.5
010864,UNIVERSITY OF DUNDEE                                             ,5,11,3.5
010866,UNIVERSITY OF OXFORD - MAGDALEN COLLEGE                          ,5,11,0.0
010867,UNIVERSITY OF OXFORD - ST JOHN'S COLLEGE                         ,5,11,0.0
010879,RICHLAND COMMUNITY COLLEGE                                       ,1,05,13.5
010880,CHATFIELD COLLEGE                                                ,2,05,10.6
010881,STARK STATE COLLEGE                                              ,1,05,13.0
010903,RIZZIERI AVEDA SCHOOL FOR BEAUTY AND WELLNESS                    ,3,02,12.3
010906,CINCINNATI COLLEGE OF MORTUARY SCIENCE                           ,2,05,2.2
010914,MONASH UNIVERSITY                                                ,5,11,0.0
010915,UNIVERSITY OF EAST ANGLIA                                        ,5,11,3.2
010922,UNIVERSITY OF PUERTO RICO - UTUADO                               ,1,02,7.1
010923,UNION INSTITUTE & UNIVERSITY                                     ,2,05,3.5
010942,UNIVERSITY OF OXFORD - ST HUGH'S COLLEGE                         ,5,11,0.0
010963,GREENE COUNTY CAREER & TECHNOLOGY CENTER                         ,1,03,15.7
010975,UNIVERSITY OF PUERTO RICO BAYAMON TECHNICAL UNIVERSITY COLLEGE   ,1,02,7.3
010977,UNIVERSIDAD CENTRAL DEL ESTE                                     ,6,11,5.9
010993,HOBART INSTITUTE OF WELDING TECHNOLOGY                           ,2,05,7.8
010997,EAST GEORGIA STATE COLLEGE                                       ,1,04,16.1
010998,PENNSYLVANIA INSTITUTE OF TECHNOLOGY                             ,2,03,6.0
010999,UNIVERSITY OF OXFORD - WADHAM COLLEGE                            ,5,11,20.0
011026,WARRENSBURG AREA CAREER CENTER                                   ,1,07,10.8
011046,CENTRAL OHIO TECHNICAL COLLEGE                                   ,1,05,8.1
011053,UNIVERSITY OF OXFORD - ST HILDA'S COLLEGE                        ,5,11,0.0
011054,UNIVERSITY OF OXFORD - ST ANNE'S COLLEGE                         ,5,11,0.0
011055,UNIVERSITY OF OXFORD - LADY MARGARET HALL                        ,5,11,0.0
011057,UNIVERSITY OF OXFORD - TRINITY COLLEGE                           ,5,11,14.2
011058,UNIVERSITY OF OXFORD - ST EDMUND HALL                            ,5,11,12.5
011059,UNIVERSITY OF OXFORD - ST ANTONY'S COLLEGE                       ,5,11,0.0
011060,UNIVERSITY OF OXFORD - QUEEN'S COLLEGE                           ,5,11,0.0
011061,UNIVERSITY OF OXFORD - PEMBROKE COLLEGE                          ,5,11,0.0
011062,UNIVERSITY OF OXFORD - ORIEL COLLEGE                             ,5,11,0.0
011064,UNIVERSITY OF OXFORD - NEW COLLEGE                               ,5,11,12.5
011065,UNIVERSITY OF OXFORD - MERTON COLLEGE                            ,5,11,0.0
011066,UNIVERSITY OF OXFORD - LINCOLN COLLEGE                           ,5,11,0.0
011067,UNIVERSITY OF OXFORD - KEBLE COLLEGE                             ,5,11,0.0
011068,UNIVERSITY OF OXFORD - JESUS COLLEGE                             ,5,11,14.2
011069,UNIVERSITY OF OXFORD - HERTFORD COLLEGE                          ,5,11,0.0
011070,UNIVERSITY OF OXFORD - EXETER COLLEGE                            ,5,11,0.0
011071,UNIVERSITY OF OXFORD - CHRIST CHURCH COLLEGE                     ,5,11,10.0
011072,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE                         ,5,11,0.0
011091,FLINDERS UNIVERSITY                                              ,5,11,10.0
011094,UNIVERSITY OF WESTERN AUSTRALIA (THE)                            ,5,11,6.2
011112,FASHION INSTITUTE OF DESIGN & MERCHANDISING                      ,3,09,6.6
011113,MAHARISHI INTERNATIONAL UNIVERSITY                               ,2,07,6.8
011117,ALLIANT INTERNATIONAL UNIVERSITY                                 ,3,09,1.9
011133,COLLEGE OF EASTERN IDAHO                                         ,1,10,9.3
011145,LONE STAR COLLEGE SYSTEM                                         ,1,06,12.3
011150,ASNUNTUCK COMMUNITY COLLEGE                                      ,1,01,12.9
011161,TEXAS A&M UNIVERSITY - CORPUS CHRISTI                            ,1,06,6.7
011163,UNIVERSITY OF TEXAS AT TYLER                                     ,1,06,4.8
011166,BROADVIEW COLLEGE                                                ,3,08,7.7
011167,COMMUNITY COLLEGE OF VERMONT                                     ,1,01,12.2
011197,MAYLAND COMMUNITY COLLEGE                                        ,1,04,13.3
011210,BUNKER HILL COMMUNITY COLLEGE                                    ,1,01,7.5
011214,UNIVERSITY OF THE WITWATERSRAND                                  ,5,11,0.0
011220,WINDWARD COMMUNITY COLLEGE                                       ,1,09,18.5
011226,AARHUS UNIVERSITY                                                ,5,11,8.3
011245,WEST VIRGINIA SCHOOL OF OSTEOPATHIC MEDICINE                     ,1,03,0.5
011282,OKLAHOMA STATE UNIVERSITY CENTER FOR HEALTH SCIENCES             ,1,06,1.6
011385,COLLEGE OF THE ATLANTIC                                          ,2,01,3.2
011460,NATIONAL UNIVERSITY                                              ,2,09,3.7
011462,UNIVERSITY OF ALASKA ANCHORAGE                                   ,1,10,3.4
011477,SANFORD MEDICAL CENTER                                           ,2,08,7.1
011481,DIVERS INSTITUTE OF TECHNOLOGY                                   ,3,10,14.0
011484,ADVANCED INSTITUTE OF HAIR DESIGN                                ,3,05,11.6
011505,TRICOCI UNIVERSITY OF BEAUTY CULTURE                             ,3,05,5.6
011519,JOSEPH'S COLLEGE COSMETOLOGY                                     ,3,07,11.1
011523,MORRIS COUNTY SCHOOL OF TECHNOLOGY                               ,1,02,9.3
011567,IMPERIAL COLLEGE LONDON                                          ,5,11,0.0
011572,COLORADO SCHOOL OF TRADES                                        ,3,08,3.5
011596,SYLVAIN MELLOUL INTERNATIONAL HAIR ACADEMY                       ,3,03,17.0
011614,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CENTER              ,2,02,0.0
011617,CENTER FOR ALLIED HEALTH EDUCATION                               ,3,02,3.8
011621,AUTOMOTIVE TRAINING CENTER                                       ,3,03,18.3
011622,WELDER TRAINING & TESTING INSTITUTE                              ,3,03,22.2
011644,UNIVERSITY OF MARYLAND GLOBAL CAMPUS                             ,1,03,4.4
011649,LOYOLA MARYMOUNT UNIVERSITY                                      ,2,09,1.8
011667,NORTHEAST COMMUNITY COLLEGE                                      ,1,07,5.0
011672,MENDOCINO COLLEGE                                                ,1,09,16.0
011673,MAINE COLLEGE OF ART                                             ,2,01,6.5
011677,MEMORIAL SLOAN KETTERING CANCER CENTER                           ,2,02,0.0
011678,STATE UNIVERSITY OF NEW YORK POLYTECHNIC INSTITUTE               ,1,02,2.7
011679,UNIVERSITY OF BATH                                               ,5,11,0.0
011683,FRANKLIN UNIVERSITY SWITZERLAND                                  ,6,11,4.0
011689,REFRIGERATION SCHOOL (THE)                                       ,3,09,7.6
011707,NORTH-WEST COLLEGE                                               ,3,09,6.9
011711,UNIVERSITY OF HOUSTON - CLEAR LAKE                               ,1,06,4.5
011715,JOSEPH F. MCCLOSKEY SCHOOL OF NURSING AT SCHUYLKILL HEALTH       ,2,03,5.4
011719,UNIVERSIDAD ANA G. MéNDEZ - GURABO CAMPUS                        ,2,02,5.1
011722,BRIERCREST  COLLEGE AND SEMINARY                                 ,6,11,7.1
011727,DELAWARE TECHNICAL COMMUNITY COLLEGE                             ,1,03,9.1
011732,MAYO CLINIC COLLEGE OF MEDICINE AND SCIENCE                      ,2,05,0.0
011735,PIKE LINCOLN TECHNICAL CENTER                                    ,1,07,11.7
011744,NATIONAL BEAUTY COLLEGE                                          ,3,05,23.5
011745,OHIO TECHNICAL COLLEGE                                           ,3,05,10.7
011758,UNIVERSITY OF CAMBRIDGE - PETERHOUSE                             ,5,11,50.0
011764,ROYAL ACADEMY OF MUSIC                                           ,5,11,4.3
011765,GOLDSMITHS COLLEGE - UNIVERSITY OF LONDON                        ,5,11,0.0
011780,BRUNEL UNIVERSITY LONDON                                         ,5,11,2.1
011792,FRANCISCAN SCHOOL OF THEOLOGY                                    ,2,09,0.0
011799,PAUL MITCHELL THE SCHOOL FAYETTEVILLE                            ,3,04,11.3
011810,TAYLOR BUSINESS INSTITUTE                                        ,3,05,17.6
011820,SAN DIEGO MIRAMAR COLLEGE                                        ,1,09,9.3
011824,WISCONSIN INDIANHEAD TECHNICAL COLLEGE                           ,1,05,8.9
011830,BERK TRADE & BUSINESS SCHOOL                                     ,3,02,10.5
011838,UNIVERSITY OF OXFORD - MANSFIELD COLLEGE                         ,5,11,0.0
011859,WORD OF LIFE BIBLE INSTITUTE                                     ,2,02,2.4
011864,MOHAVE COMMUNITY COLLEGE                                         ,1,09,11.3
011865,CALIFORNIA HAIR DESIGN ACADEMY                                   ,3,09,6.7
011866,LU ROSS ACADEMY                                                  ,3,09,6.3
011919,BEAVER FALLS BEAUTY ACADEMY                                      ,3,03,0.0
011921,WESTCHESTER SCHOOL OF BEAUTY CULTURE                             ,3,02,10.5
011934,VERMONT LAW SCHOOL                                               ,2,01,1.0
011941,AMERICAN UNIVERSITY OF PUERTO RICO                               ,2,02,14.7
012015,AUSTIN COMMUNITY COLLEGE                                         ,1,06,9.9
012020,VICTORIA BEAUTY COLLEGE                                          ,3,06,13.2
012026,BELLUS ACADEMY                                                   ,3,09,3.5
012031,SAN DIEGO CHRISTIAN COLLEGE                                      ,2,09,8.6
012050,ROSEDALE TECHNICAL COLLEGE                                       ,2,03,3.2
012051,PRO WAY HAIR SCHOOL                                              ,3,04,19.3
012059,TRINITY BIBLE COLLEGE AND GRADUATE SCHOOL                        ,2,08,10.2
012064,ORION TECHNICAL COLLEGE                                          ,3,07,7.9
012075,UNIVERSITY OF CAMBRIDGE - TRINITY COLLEGE                        ,5,11,0.0
012078,VICTORIA UNIVERSITY OF WELLINGTON                                ,5,11,4.1
012090,ROBERT FIANCE BEAUTY SCHOOLS                                     ,3,02,7.1
012092,KENNETH SHULER SCHOOL OF COSMETOLOGY                             ,3,04,6.7
012096,ECOLE HOTELIERE DE LAUSANNE                                      ,6,11,0.0
012101,UNIVERSITY OF CAMBRIDGE - GIRTON COLLEGE                         ,5,11,0.0
012105,NATIONAL PARK COLLEGE                                            ,1,06,13.2
012123,"UNIVERSITY OF PUERTO RICO, AGUADILLA REGIONAL COLLEGE            ",1,02,4.3
012136,UNIVERSITY OF MANCHESTER (THE)                                   ,5,11,2.0
012154,CALIFORNIA INSTITUTE OF INTEGRAL STUDIES                         ,2,09,3.4
012165,ATLANTA METROPOLITAN  STATE COLLEGE                              ,1,04,9.6
012182,CHATTAHOOCHEE VALLEY COMMUNITY COLLEGE                           ,1,04,9.6
012187,BLACKSTONE VALLEY VOCATIONAL REGIONAL SCHOOL DISTRICT            ,1,01,8.9
012198,UNIVERSITY OF BRADFORD                                           ,5,11,0.0
012201,UNIVERSITY OF OXFORD - REGENT'S PARK COLLEGE                     ,5,11,0.0
012203,ST. PETER'S HOSPITAL COLLEGE OF NURSING                          ,2,02,4.0
012206,JAMES COOK UNIVERSITY                                            ,5,11,3.2
012215,BIRMINGHAM CITY UNIVERSITY                                       ,5,11,10.0
012223,JAGIELLONIAN UNIVERSITY MEDICAL COLLEGE                          ,5,11,3.8
012248,CENTRAL SCHOOL OF PRACTICAL NURSING                              ,2,05,5.7
012258,ASTON UNIVERSITY                                                 ,5,11,0.0
012260,EAST ARKANSAS COMMUNITY COLLEGE                                  ,1,06,17.7
012261,NORTH ARKANSAS COLLEGE                                           ,1,06,11.5
012263,ATLANTIC TECHNICAL COLLEGE                                       ,1,04,0.0
012268,BALDWIN BEAUTY SCHOOLS                                           ,3,06,4.6
012274,PROVIDENCE UNIVERSITY COLLEGE AND THEOLOGICAL SEMINARY           ,6,11,10.0
012275,UNIVERSITY OF OXFORD - WOLFSON COLLEGE                           ,5,11,3.3
012277,NORTHEAST COLLEGE OF HEALTH SCIENCES                             ,2,02,1.9
012293,VEEB NASSAU COUNTY SCHOOL OF PRACTICAL NURSING                   ,1,02,5.8
012300,PALMER COLLEGE OF CHIROPRACTIC                                   ,2,07,1.2
012302,UNIVERSITY OF CAMBRIDGE - GONVILLE & CAIUS COLLEGE               ,5,11,0.0
012309,UNIVERSITY OF WESTERN STATES                                     ,2,10,0.8
012315,CORNISH COLLEGE OF THE ARTS                                      ,2,10,0.9
012328,NORTHWESTERN HEALTH SCIENCES UNIVERSITY                          ,2,05,0.8
012335,ROYAL COLLEGE OF MUSIC                                           ,5,11,0.0
012341,UNIVERSITY OF WALES TRINITY SAINT DAVID                          ,5,11,0.0
012347,PHAGANS' CENTRAL OREGON BEAUTY COLLEGE                           ,3,10,3.7
012348,PHAGANS' BEAUTY COLLEGE                                          ,3,10,2.7
012350,PHAGANS' SCHOOL OF HAIR DESIGN                                   ,3,10,7.6
012351,PHAGANS' SCHOOL OF BEAUTY                                        ,3,10,8.3
012358,PLAZA COLLEGE                                                    ,3,02,1.3
012362,NORTHWESTERN COLLEGE                                             ,3,05,12.5
012364,ST. PAUL'S SCHOOL OF NURSING                                     ,3,02,3.6
012386,SOUTHEASTERN REGIONAL VOCATIONAL TECHNICAL SCHOOL                ,1,01,5.0
012393,THOMAS JEFFERSON UNIVERSITY                                      ,2,03,1.1
012407,SCHUYLER STEUBEN CHEMUNG TIOGA ALLEGANY BOCES                    ,1,02,8.8
012421,UNIVERSITY OF AUCKLAND (THE)                                     ,5,11,2.6
012425,STONE ACADEMY                                                    ,3,01,9.4
012452,EVERGREEN VALLEY COLLEGE                                         ,1,09,5.7
012461,LINCOLN TECHNICAL INSTITUTE                                      ,3,02,6.6
012462,EASTWICK COLLEGE - HACKENSACK CAMPUS.                            ,3,02,3.7
012483,PAUL MITCHELL THE SCHOOL DALLAS                                  ,3,06,5.3
012496,EVERGREEN BEAUTY AND BARBER COLLEGE                              ,3,10,3.4
012500,RANKEN TECHNICAL COLLEGE                                         ,2,07,4.7
012525,CARIBBEAN UNIVERSITY                                             ,2,02,21.2
012540,UNIVERSIDAD DE NAVARRA                                           ,6,11,0.0
012550,LOS ANGELES MISSION COLLEGE                                      ,1,09,7.5
012561,FIVE TOWNS COLLEGE                                               ,3,02,13.3
012573,WEST VIRGINIA UNIVERSITY HOSPITALS                               ,2,03,0.0
012574,RINGLING COLLEGE OF ART AND DESIGN                               ,2,04,1.4
012580,SAINT LOUIS CHRISTIAN COLLEGE                                    ,2,07,19.0
012586,METROPOLITAN COMMUNITY COLLEGE                                   ,1,07,5.0
012589,ERIE 1 BOARD OF COOPERATIVE EDUCATIONAL SERVICES                 ,1,02,12.3
012606,EMPIRE BEAUTY SCHOOL                                             ,3,03,13.3
012627,THOMAS M. COOLEY LAW SCHOOL                                      ,2,05,1.9
012652,ONONDAGA CORTLAND MADISON BOCES                                  ,1,02,14.2
012670,BEL - REA INSTITUTE OF ANIMAL TECHNOLOGY                         ,3,08,2.0
012693,PELLISSIPPI STATE COMMUNITY COLLEGE                              ,1,04,10.0
012744,SOUTHSIDE COLLEGE OF HEALTH SCIENCES                             ,3,03,3.0
012750,EDISON STATE COMMUNITY COLLEGE                                   ,1,05,8.7
012765,UNIVERSITY OF OXFORD - LINACRE COLLEGE                           ,5,11,0.0
012766,"NATIONAL UNIVERSITY OF IRELAND, GALWAY                           ",5,11,0.0
012783,"CENTER FOR INSTRUCTION, TECHNOLOGY & INNOVATION                  ",1,02,9.8
012802,PONTIFICIA UNIVERSIDAD CATOLICA MADRE Y MAESTRA                  ,6,11,7.6
012803,DOMINICAN HOUSE OF STUDIES                                       ,2,03,0.0
012811,INSTITUTO TECNOLOGICO DE SANTO DOMINGO                           ,6,11,3.2
012813,JOHN WOOD COMMUNITY COLLEGE                                      ,1,05,13.6
012839,UNIVERSITY OF CAMBRIDGE - SAINT JOHN'S COLLEGE                   ,5,11,0.0
012848,MOLER HOLLYWOOD BEAUTY ACADEMY                                   ,3,05,11.8
012850,INTERNATIONAL SALON AND SPA ACADEMY                              ,3,08,7.6
012860,ARKANSAS NORTHEASTERN COLLEGE                                    ,1,06,7.1
012870,SOUTHERN STATE COMMUNITY COLLEGE                                 ,1,05,14.6
012872,NORTH-WEST COLLEGE                                               ,3,09,3.1
012879,PAT GOINS BENTON ROAD BEAUTY SCHOOL                              ,3,06,12.9
012880,CELEBRITY STYLIST BEAUTY SCHOOL                                  ,3,06,13.3
012881,MONTACHUSETT REGIONAL VOCATIONAL TECHNICAL SCHOOL                ,1,01,6.1
012896,"NORTH COAST COLLEGE, THE                                         ",3,05,19.6
012907,LAKE TAHOE COMMUNITY COLLEGE                                     ,1,09,0.0
012912,MTI COLLEGE                                                      ,3,09,7.6
012929,SOUTH HILLS BEAUTY ACADEMY                                       ,3,03,12.0
012930,CHARLES & SUE'S SCHOOL OF HAIR DESIGN                            ,3,06,11.4
012932,TINT SCHOOL OF MAKEUP & COSMETOLOGY                              ,3,10,5.9
012948,ROB ROY ACADEMY                                                  ,3,01,8.1
012954,HUDSON COUNTY COMMUNITY COLLEGE                                  ,1,02,11.7
012978,UNIVERSITY OF HUDDERSFIELD (THE)                                 ,5,11,0.0
012984,PROFESSIONAL INSTITUTE OF BEAUTY                                 ,3,09,7.2
013005,OLYMPIAN ACADEMY OF COSMETOLOGY                                  ,3,06,15.8
013006,LA' JAMES INTERNATIONAL COLLEGE                                  ,3,07,11.8
013007,NAZARENE BIBLE COLLEGE                                           ,2,08,12.2
013008,SUMMIT SALON ACADEMY - PORTLAND                                  ,3,10,18.1
013010,LANCASTER BEAUTY SCHOOL                                          ,3,09,5.4
013016,OGLE SCHOOL HAIR SKIN NAILS                                      ,3,06,15.9
013022,CITY UNIVERSITY OF SEATTLE                                       ,2,10,4.4
013029,BORICUA COLLEGE                                                  ,2,02,8.8
013039,SOUTH UNIVERSITY                                                 ,3,04,11.0
013074,AMERICAN BEAUTY COLLEGE                                          ,3,09,15.7
013088,CAPRI OAK FOREST BEAUTY COLLEGE                                  ,3,05,4.7
013095,SALON SUCCESS ACADEMY                                            ,3,09,12.8
013103,CALIFORNIA WESTERN SCHOOL OF LAW                                 ,2,09,0.4
013132,INTERNATIONAL COLLEGE OF BROADCASTING                            ,3,05,13.3
013134,YESHIVATH BETH MOSHE                                             ,2,03,0.0
013153,MASSEY UNIVERSITY                                                ,5,11,0.0
013189,CONTINENTAL ACADEMIE OF HAIR DESIGN                              ,3,01,4.3
013208,BAPTIST BIBLE COLLEGE                                            ,2,07,14.1
013214,ROXBOROUGH MEMORIAL HOSPITAL                                     ,3,03,1.3
013218,M.J. MURPHY BEAUTY COLLEGE                                       ,3,05,9.4
013231,UNIVERSITY OF HOUSTON - VICTORIA                                 ,1,06,8.0
013232,ACADEMY OF HAIR DESIGN                                           ,3,09,3.1
013240,LYTLE'S REDWOOD EMPIRE BEAUTY COLLEGE                            ,3,09,2.9
013263,SOUTH HILLS SCHOOL OF BUSINESS & TECHNOLOGY                      ,3,03,8.9
020503,ACADEMY COLLEGE                                                  ,3,05,0.0
020522,BLACK RIVER TECHNICAL COLLEGE                                    ,1,06,6.8
020524,UNIVERSITY OF CAMBRIDGE - DARWIN COLLEGE                         ,5,11,0.0
020530,LIBERTY UNIVERSITY                                               ,2,03,6.3
020533,CENTRO DE ESTUDIOS UNIVERSITARIOS XOCHICALCO                     ,6,11,28.1
020537,EASTWICK COLLEGE                                                 ,3,02,1.9
020554,BOSSIER PARISH COMMUNITY COLLEGE                                 ,1,06,19.3
020561,FOUR RIVERS CAREER CENTER                                        ,1,07,8.0
020564,CAPRI COSMETOLOGY LEARNING CENTER                                ,3,02,9.0
020565,MITCHELL'S ACADEMY                                               ,3,04,18.3
020603,MIAT COLLEGE OF TECHNOLOGY                                       ,3,05,15.4
020610,VENUS BEAUTY ACADEMY                                             ,3,03,11.5
020630,MONTSERRAT COLLEGE OF ART                                        ,2,01,6.4
020635,COASTLINE COMMUNITY COLLEGE                                      ,1,09,24.6
020637,SHERMAN COLLEGE OF STRAIGHT CHIROPRACTIC                         ,2,04,2.0
020653,PRESCOTT COLLEGE                                                 ,2,09,4.7
020657,CALIFORNIA BEAUTY COLLEGE                                        ,3,09,0.0
020661,OHIO STATE COLLEGE OF BARBER STYLING                             ,3,05,24.7
020662,"NEW SCHOOL, THE                                                  ",2,02,5.4
020681,ADLER UNIVERSITY                                                 ,2,05,2.2
020682,COX COLLEGE                                                      ,2,07,1.3
020683,DOUGLAS EDUCATION CENTER                                         ,3,03,9.7
020690,NEW YORK SCHOOL OF INTERIOR DESIGN                               ,2,02,3.5
020705,CONCORDIA UNIVERSITY                                             ,2,09,2.9
