OPEID,Name,SchoolType,Region,Drate
7536,COSUMNES RIVER COLLEGE                                           ,1,9,16.5
7555,LAKES REGION COMMUNITY COLLEGE                                   ,1,1,11
7560,RIVER VALLEY COMMUNITY COLLEGE                                   ,1,1,14.3
7570,HELENA COLLEGE UNIVERSITY OF MONTANA                             ,1,8,6.9
7582,AIMS COMMUNITY COLLEGE                                           ,1,8,8.4
7598,HOCKING TECHNICAL COLLEGE                                        ,1,5,16.1
7635,CAPITAL COMMUNITY COLLEGE                                        ,1,1,5.7
7640,FAYETTEVILLE TECHNICAL COMMUNITY COLLEGE                         ,1,4,14.2
7644,LAKE LAND COLLEGE                                                ,1,5,13.1
7669,SOUTHWEST WISCONSIN TECHNICAL COLLEGE                            ,1,5,3.5
7684,KISHWAUKEE COLLEGE                                               ,1,5,12.1
7686,SOUTHERN UNIVERSITY AT SHREVEPORT - BOSSIER CITY                 ,1,6,20.2
7687,JAMES SPRUNT COMMUNITY COLLEGE                                   ,1,4,15.5
7690,KANKAKEE COMMUNITY COLLEGE                                       ,1,5,9.9
7691,MCHENRY COUNTY COLLEGE                                           ,1,5,7.7
7692,MORAINE VALLEY COMMUNITY COLLEGE                                 ,1,5,6.9
7694,COLLEGE OF LAKE COUNTY                                           ,1,5,9.4
7713,SKYLINE COLLEGE                                                  ,1,9,4
7729,COUNTY COLLEGE OF MORRIS                                         ,1,2,7.9
7730,ROWAN COLLEGE AT BURLINGTON COUNTY                               ,1,2,8.3
7731,RARITAN VALLEY COMMUNITY COLLEGE                                 ,1,2,7.9
7738,SOUTHERN ARKANSAS UNIVERSITY TECH                                ,1,6,14.3
7764,SOUTHEAST TECHNICAL COLLEGE                                      ,1,8,4.9
7870,HILLSBOROUGH COMMUNITY COLLEGE                                   ,1,4,11.8
7871,GEORGE C. WALLACE STATE COMMUNITY COLLEGE                        ,1,4,8.7
7912,THADDEUS STEVENS COLLEGE OF TECHNOLOGY                           ,1,3,10.4
7916,FRANKLIN COUNTY CAREER AND TECHNOLOGY CENTER                     ,1,3,0
7933,FRONT RANGE COMMUNITY COLLEGE                                    ,1,8,9.2
7950,WEST SHORE COMMUNITY COLLEGE                                     ,1,5,12
7954,NORMANDALE COMMUNITY COLLEGE                                     ,1,5,7.4
7986,HALIFAX COMMUNITY COLLEGE                                        ,1,4,6
7987,BLADEN COMMUNITY COLLEGE                                         ,1,4,23
7993,"CALIFORNIA STATE UNIVERSITY, BAKERSFIELD                         ",1,9,5.7
8037,GATEWAY COMMUNITY COLLEGE                                        ,1,1,10.5
8038,MIDDLESEX COMMUNITY COLLEGE                                      ,1,1,5.5
8067,LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER IN SHREVEPORT  ,1,6,0.4
8073,BUTTE COLLEGE                                                    ,1,9,12.4
8076,JOHN A. LOGAN COLLEGE                                            ,1,5,13.8
8078,SPRINGFIELD TECHNICAL COMMUNITY COLLEGE                          ,1,1,9
8080,STATE FAIR COMMUNITY COLLEGE                                     ,1,7,12.4
8081,CARTERET COMMUNITY COLLEGE                                       ,1,4,13
8083,HAYWOOD COMMUNITY COLLEGE                                        ,1,4,16.9
8085,MCDOWELL TECHNICAL COMMUNITY COLLEGE                             ,1,4,13.1
8129,ADULT AND COMMUNITY EDUCATION AT HUDSON                          ,1,5,9.2
8132,TOLEDO PUBLIC SCHOOLS ADULT AND CONTINUING EDUCATION             ,1,5,15.9
8133,ZANE STATE COLLEGE                                               ,1,5,8.6
8145,NASHVILLE STATE COMMUNITY COLLEGE                                ,1,4,12
8155,EVERGREEN STATE COLLEGE (THE)                                    ,1,10,6.5
8175,HOWARD COMMUNITY COLLEGE                                         ,1,3,8.5
8228,SEWARD COUNTY COMMUNITY COLLEGE                                  ,1,7,15
8244,JOHNSON COUNTY COMMUNITY COLLEGE                                 ,1,7,9.1
8278,TERRA STATE COMMUNITY COLLEGE                                    ,1,5,12.2
8284,MITCHELL TECHNICAL COLLEGE                                       ,1,8,5.7
8303,GATEWAY COMMUNITY COLLEGE                                        ,1,9,10.2
8304,SCOTTSDALE COMMUNITY COLLEGE                                     ,1,9,10.1
8308,CECIL COLLEGE                                                    ,1,3,14.2
8310,AUBURN UNIVERSITY MONTGOMERY                                     ,1,4,8.2
8403,INDIAN HILLS COMMUNITY COLLEGE                                   ,1,7,11.3
8404,BROOKDALE COMMUNITY COLLEGE                                      ,1,2,8.8
8437,CLINTON-ESSEX-WARREN-WASHINGTON BOCES                            ,1,2,17.6
8466,SOUTHWESTERN COMMUNITY COLLEGE                                   ,1,4,9.9
8543,ATLANTA TECHNICAL COLLEGE                                        ,1,4,10
8557,NASH COMMUNITY COLLEGE                                           ,1,4,16.4
8558,BEAUFORT COUNTY COMMUNITY COLLEGE                                ,1,4,9.5
8596,WEST LOS ANGELES COLLEGE                                         ,1,9,8.8
8597,FEATHER RIVER COLLEGE                                            ,1,9,7.6
8611,"CUNY, HOSTOS COMMUNITY COLLEGE                                   ",1,2,8.7
8612,ROBESON COMMUNITY COLLEGE                                        ,1,4,9.8
8613,ROANOKE CHOWAN COMMUNITY COLLEGE                                 ,1,4,0
8653,JEFFERSON COUNTY DUBOIS AREA VOCATIONAL TECHL SCHOOL PRACTICAL NU,1,3,14.5
8659,LORD FAIRFAX COMMUNITY COLLEGE                                   ,1,3,11.5
8660,GERMANNA COMMUNITY COLLEGE                                       ,1,3,8.9
8677,NORTHWEST STATE COMMUNITY COLLEGE                                ,1,5,8.2
8855,EDGECOMBE COMMUNITY COLLEGE                                      ,1,4,13.1
8862,EAST CENTRAL COLLEGE                                             ,1,7,11.9
8863,WALTERS STATE COMMUNITY COLLEGE                                  ,1,4,2.6
8886,PORTAGE LAKES CAREER CENTER                                      ,1,5,2.9
8896,PIKES PEAK COMMUNITY COLLEGE                                     ,1,8,9.2
8903,COLLEGE OF THE CANYONS                                           ,1,9,8.4
8906,MACOMB COMMUNITY COLLEGE                                         ,1,5,10.7
8918,SADDLEBACK COLLEGE                                               ,1,9,8.7
8976,CLAYTON STATE UNIVERSITY                                         ,1,4,7.7
9010,MADISONVILLE COMMUNITY COLLEGE                                   ,1,4,11.1
9054,WEST VIRGINIA NORTHERN COMMUNITY COLLEGE                         ,1,3,17.8
9145,GOVERNORS STATE UNIVERSITY                                       ,1,5,6.2
9156,WAYNE COUNTY SCHOOLS CAREER CENTER                               ,1,5,18.9
9159,PAUL D. CAMP COMMUNITY COLLEGE                                   ,1,3,16.9
9163,SAN ANTONIO COLLEGE                                              ,1,6,8.1
9185,ROSE STATE COLLEGE                                               ,1,6,13.7
9194,LAKESHORE TECHNICAL COLLEGE                                      ,1,5,9.1
9226,FRANCIS MARION UNIVERSITY                                        ,1,4,8.8
9230,WAYNE COUNTY COMMUNITY COLLEGE DISTRICT                          ,1,5,14.8
9231,WASHINGTON COUNTY COMMUNITY COLLEGE                              ,1,1,7.3
9236,NASHUA COMMUNITY COLLEGE                                         ,1,1,11.1
9256,MORAINE PARK TECHNICAL COLLEGE                                   ,1,5,6.2
9259,LARAMIE COUNTY COMMUNITY COLLEGE                                 ,1,8,13.9
9275,NORTHERN KENTUCKY UNIVERSITY                                     ,1,4,7.2
9314,GREAT FALLS COLLEGE MONTANA STATE UNIVERSITY                     ,1,8,10
9333,UNIVERSITY OF ILLINOIS AT SPRINGFIELD                            ,1,5,3.9
9336,JOHNSTON COMMUNITY COLLEGE                                       ,1,4,4.7
9344,RAMAPO COLLEGE OF NEW JERSEY                                     ,1,2,4.2
9345,STOCKTON UNIVERSITY                                              ,1,2,4.2
9430,TRI-COUNTY COMMUNITY COLLEGE                                     ,1,4,12.5
9507,GEORGIA HIGHLANDS COLLEGE                                        ,1,4,10.2
9509,CHARLES A. JONES CAREER AND EDUCATION CENTER                     ,1,9,8.2
9542,COMMUNITY COLLEGE OF DENVER                                      ,1,8,12.3
9543,RED ROCKS COMMUNITY COLLEGE                                      ,1,8,7.7
9544,SPOKANE FALLS COMMUNITY COLLEGE                                  ,1,10,10.2
9549,WESTERN TEXAS COLLEGE                                            ,1,6,20.1
9635,FLORIDA INTERNATIONAL UNIVERSITY                                 ,1,4,4.4
9646,PIEDMONT COMMUNITY COLLEGE                                       ,1,4,14.2
9647,OKLAHOMA STATE UNIVERSITY - OKLAHOMA CITY                        ,1,6,9.9
9651,TEXAS A&M INTERNATIONAL UNIVERSITY                               ,1,6,5.6
9652,"UNIVERSITY OF PUERTO RICO, PONCE                                 ",1,2,7.5
9684,BLUE RIDGE COMMUNITY COLLEGE                                     ,1,4,19
9704,NORTH SEATTLE COLLEGE                                            ,1,10,5.3
9706,SOUTH SEATTLE COLLEGE                                            ,1,10,5.7
9740,INVER HILLS COMMUNITY COLLEGE                                    ,1,5,6.9
9741,UNIVERSITY OF TEXAS AT DALLAS                                    ,1,6,3.8
9744,FOX VALLEY TECHNICAL COLLEGE                                     ,1,5,7.2
9756,UNIVERSITY OF MASSACHUSETTS MEDICAL SCHOOL                       ,1,1,0.6
9763,TULSA COMMUNITY COLLEGE                                          ,1,6,5.7
9764,TUNXIS COMMUNITY COLLEGE                                         ,1,1,4
9765,THREE RIVERS COMMUNITY COLLEGE                                   ,1,1,5.8
9767,OLIVE-HARVEY COLLEGE                                             ,1,5,12.4
9768,UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH    ,1,6,0.7
9797,MIDLAND COLLEGE                                                  ,1,6,9.3
9826,KENNEBEC VALLEY COMMUNITY COLLEGE                                ,1,1,9.1
9841,UNIVERSITY OF NORTH FLORIDA                                      ,1,4,3.4
9896,OAKTON COMMUNITY COLLEGE                                         ,1,5,2.4
9903,VANCE - GRANVILLE COMMUNITY COLLEGE                              ,1,4,11.7
9910,TECHNICAL COLLEGE OF THE LOWCOUNTRY - BEAUFORT CAMPUS            ,1,4,10.9
9912,VOLUNTEER STATE COMMUNITY COLLEGE                                ,1,4,11.3
9914,ROANE STATE COMMUNITY COLLEGE                                    ,1,4,9
9917,IVY TECH COMMUNITY COLLEGE OF INDIANA                            ,1,5,11.2
9928,PIEDMONT VIRGINIA COMMUNITY COLLEGE                              ,1,3,10.5
9929,SUNY COLLEGE OF OPTOMETRY                                        ,1,2,1.2
9930,UNIVERSITY OF TEXAS OF THE PERMIAN BASIN                         ,1,6,6.2
9936,MIDDLESEX COMMUNITY COLLEGE                                      ,1,1,8
9941,BELMONT COLLEGE                                                  ,1,5,13.1
9942,SHAWNEE STATE UNIVERSITY                                         ,1,5,11.8
9962,LUNA COMMUNITY COLLEGE                                           ,1,6,25
9976,ARKANSAS STATE UNIVERSITY THREE RIVERS                           ,1,6,7.2
9981,MORGAN COMMUNITY COLLEGE                                         ,1,8,9.3
9994,PASSAIC COUNTY COMMUNITY COLLEGE                                 ,1,2,11.3
10006,GREATER JOHNSTOWN AREA VOCATIONAL TECHNICAL SCHOOL               ,1,3,9
10014,GARRETT COLLEGE                                                  ,1,3,17.8
10019,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER (THE)            ,1,6,0.3
10020,LEWIS AND CLARK COMMUNITY COLLEGE                                ,1,5,8.4
10027,JAMES A. RHODES STATE COLLEGE                                    ,1,5,9.5
10051,CUNY LAGUARDIA COMMUNITY COLLEGE                                 ,1,2,9.2
10052,JEFFERSON LEWIS BOCES PROGRAM OF PRACTICAL NURSING               ,1,2,9
10055,CRAWFORD COUNTY CAREER & TECHNICAL CENTER                        ,1,3,7.8
10056,AIKEN TECHNICAL COLLEGE                                          ,1,4,11.8
10060,VERNON COLLEGE                                                   ,1,6,12.7
10097,CUNY MEDGAR EVERS COLLEGE                                        ,1,2,8.7
10115,UNIVERSITY OF TEXAS AT SAN ANTONIO                               ,1,6,5
10147,WESTERN SUFFOLK BOCES                                            ,1,2,7.2
10170,WESTERN DAKOTA TECHNICAL COLLEGE                                 ,1,8,12
10176,WESTMORELAND COUNTY COMMUNITY COLLEGE                            ,1,3,11
10182,ROGUE COMMUNITY COLLEGE                                          ,1,10,11.3
10286,SUNY EMPIRE STATE COLLEGE                                        ,1,2,4.3
10323,HANNAH E MULLINS SCHOOL OF PRACTICAL NURSING                     ,1,5,5.2
10338,EASTERN VIRGINIA MEDICAL SCHOOL                                  ,1,3,0.5
10340,LOS MEDANOS COLLEGE                                              ,1,9,18
10345,CINCINNATI STATE TECHNICAL & COMMUNITY COLLEGE                   ,1,5,13.5
10362,COLLEGE OF SOUTHERN NEVADA                                       ,1,9,13.7
10363,WESTERN NEVADA COLLEGE                                           ,1,9,13.7
10364,WHATCOM COMMUNITY COLLEGE                                        ,1,10,11.2
10374,METROPOLITAN STATE UNIVERSITY                                    ,1,5,4.2
10387,EL PASO COMMUNITY COLLEGE                                        ,1,6,10.1
10388,READING AREA COMMUNITY COLLEGE                                   ,1,3,12.4
10391,OKLAHOMA CITY COMMUNITY COLLEGE                                  ,1,6,13.3
10402,DAKOTA COUNTY TECHNICAL COLLEGE                                  ,1,5,6.1
10434,RENTON TECHNICAL COLLEGE                                         ,1,10,10.4
10453,WASHINGTON STATE COMMUNITY COLLEGE                               ,1,5,10.3
10487,WEST GEORGIA TECHNICAL COLLEGE                                   ,1,4,12
10491,HENNEPIN TECHNICAL COLLEGE                                       ,1,5,9.3
10546,CENTURY COLLEGE                                                  ,1,5,7.8
10633,HOUSTON COMMUNITY COLLEGE                                        ,1,6,12.7
10641,SOUTHERN WESTCHESTER BOCES                                       ,1,2,10
10652,PASCO - HERNANDO STATE COLLEGE                                   ,1,4,8.6
10674,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER                     ,1,6,1
10684,ERIE COMMUNITY COLLEGE                                           ,1,2,13.6
10710,CAPITAL AREA CAREER CENTER                                       ,1,5,3.8
10736,MARION TECHNICAL COLLEGE                                         ,1,5,10.5
